id,title,view_count,comment_count,duration,like_count,release_date,indie_major,hitsong_after,pv_vector
qrtKLNTB71c,Official髭男dism - SWEET TWEET［Official Video］,31519245,5000,326,140528,2015-12-30,0,0,"[-4.41074371e-02 -1.35083258e-01 -8.44685361e-02 -9.52253714e-02
  4.31332216e-02 -1.24393418e-01  5.09264357e-02  8.77561122e-02
  6.87591583e-02  7.02483626e-03 -1.30298004e-01 -2.39936903e-01
  2.27758303e-01 -2.01848105e-01 -1.94511130e-01 -1.62001245e-03
 -5.74709587e-02 -5.77839166e-02  9.51910540e-02 -2.06306223e-02
  9.55010355e-02  4.89971526e-02  2.87267938e-02 -3.09777446e-02
 -1.74488008e-01 -8.23604017e-02  6.07664734e-02 -1.23794101e-01
 -2.71685724e-03 -1.35505602e-01 -7.04177609e-03  4.75304872e-02
  5.44576421e-02  2.14553569e-02  2.59519331e-02  7.60240154e-03
  3.19708958e-02 -5.27931228e-02  5.59087172e-02  1.54206231e-01
  5.39921373e-02 -7.50797093e-02 -7.23062903e-02 -1.05830148e-01
 -1.30224265e-02  6.07003719e-02 -1.07722096e-01  1.15271192e-02
 -7.15546981e-02 -7.79375359e-02 -6.27489761e-02 -1.00519374e-01
  2.19553174e-03  1.59339868e-02  1.33155495e-01 -2.51311325e-02
  2.51670405e-02 -1.14567019e-02  1.50116637e-01  8.18829238e-02
 -1.37437517e-02 -2.98661739e-02 -7.68490657e-02 -3.44983786e-02
  1.08985096e-01 -5.83870076e-02  2.17669189e-01  8.01920593e-02
 -7.82132298e-02 -3.82194594e-02 -2.30734766e-01 -6.48351312e-02
  3.60321030e-02  1.26156196e-01 -7.49963447e-02 -4.89613228e-02
 -1.28709823e-01  1.41770646e-01  1.03838770e-02 -7.42059052e-02
 -6.58781007e-02 -9.72540751e-02  1.60134360e-01 -2.78261844e-02
  9.49979052e-02 -1.41765833e-01  2.10610870e-02  8.88585150e-02
 -4.99771349e-02  1.07047111e-01 -4.16893475e-02 -7.11691603e-02
 -1.32703200e-01 -7.70215169e-02 -4.89721249e-04  1.09882735e-01
  1.02416851e-01  2.61058006e-02  4.92034703e-02 -1.80450827e-01
 -1.19180188e-01 -3.60466912e-02  1.65145025e-01  5.65594994e-02
 -3.42311077e-02  2.99319327e-02 -7.53811793e-04  7.47721270e-02
  4.56768237e-02 -1.06219701e-01  9.12379175e-02 -1.20656565e-01
 -5.71104214e-02  8.30658991e-03  9.75271687e-03 -1.04946636e-01
 -7.19293281e-02  1.48018105e-02  3.59925372e-03  4.95885126e-02
  8.69473163e-03 -1.99020922e-01  7.50505030e-02  6.60076290e-02
  6.67520612e-02 -3.44252139e-02 -7.68488944e-02  4.46341513e-03
 -1.88203771e-02  2.65384391e-02 -5.46509959e-02 -1.59737885e-01
 -1.34526445e-02 -1.13755681e-01 -1.57711938e-01 -6.75207376e-02
 -1.35885298e-01 -3.53599340e-02 -2.57390756e-02  3.03947367e-02
  5.96411638e-02 -9.85329151e-02 -1.47176713e-01  5.78440763e-02
  2.87489779e-03  1.71095990e-02 -6.03600144e-02 -1.84271988e-02
 -2.15974636e-02 -1.12879463e-01 -8.76389071e-02  1.84078768e-01
 -6.55357987e-02 -1.37873083e-01  1.13168925e-01 -3.29610929e-02
  4.51461673e-02  1.23794714e-03 -6.93380162e-02 -1.07584171e-01
 -3.66948987e-03 -1.03146814e-01 -8.23217258e-02 -3.21316645e-02
  6.66591004e-02 -5.65105639e-02 -5.73107712e-02  1.30148321e-01
  4.73968647e-02  6.15489595e-02 -9.90671068e-02 -7.42256234e-04
 -9.13940668e-02 -1.62673801e-01 -2.40297690e-01  7.37164021e-02
 -5.49083352e-02  1.62256032e-01  2.09337231e-02 -6.76291734e-02
 -5.43576926e-02  5.89424036e-02 -8.07560086e-02 -7.46075138e-02
 -1.41708851e-01  1.29557237e-01 -5.18470630e-03 -8.80894717e-03
 -1.91661075e-01 -9.21485424e-02  4.02442254e-02  2.29793657e-02
  1.09853737e-01  8.04001614e-02 -4.36999835e-02  8.33577104e-03
  9.05490592e-02 -1.99170336e-02  7.58341327e-02 -3.44903767e-02
 -6.57468662e-02 -7.62774274e-02 -2.53015101e-01  3.64155732e-02
  1.09414369e-01  6.65906966e-02  9.83275026e-02 -8.57682377e-02
  1.00073531e-01  1.29193932e-01  1.57757819e-01  1.01308443e-01
  1.15803048e-01 -1.42777622e-01  6.64491132e-02  5.26244985e-03
 -4.16866913e-02  2.89319567e-02 -2.33740598e-01 -1.12744138e-01
 -2.59773493e-01 -2.58362498e-02 -6.68178201e-02  6.98637441e-02
 -5.42738177e-02 -6.93982095e-02 -1.44476429e-01  1.65773593e-02
  2.43968749e-03 -1.06451213e-01  1.50552094e-01 -9.25708339e-02
  9.51744244e-02  1.93715189e-02  5.20408228e-02  1.24977380e-01
 -6.85623437e-02 -5.38060777e-02 -8.87902156e-02  1.85527168e-02
  2.98019778e-02  9.37538967e-02 -1.37959644e-02  5.84342144e-03
 -2.02860609e-02 -9.28255692e-02  9.49211940e-02 -2.92379726e-02
 -6.44050166e-02 -3.44135836e-02 -2.62185205e-02 -3.71320881e-02
  5.91966743e-03 -4.46008295e-02 -1.48700802e-02 -2.62165964e-01
  4.24123481e-02  3.02857943e-02 -5.77078052e-02 -1.00486754e-02
 -6.56444430e-02  2.22926624e-02  4.64128591e-02 -1.17763489e-01
  8.92374068e-02 -1.67428210e-01 -1.83831248e-03 -2.21293680e-02
 -7.50647187e-02  1.88028198e-02 -1.57941375e-02 -1.16031334e-01
  2.93281619e-02  7.92981461e-02  2.02092931e-01 -3.00862566e-02
 -7.49473944e-02 -6.29329905e-02 -9.45468619e-02 -6.61941543e-02
 -1.91632837e-01  1.46829173e-01  6.11658848e-04 -2.00094491e-01
 -1.03870265e-01 -5.81486337e-02 -7.79354665e-03 -2.02964712e-02
 -3.52376997e-02 -1.09810948e-01  7.21595064e-02 -1.14434347e-01
 -8.51903334e-02  5.36544695e-02 -1.35816544e-01 -5.50533794e-02
  1.24612942e-01  6.31386340e-02 -2.14184308e-03 -1.09306229e-02
  1.45143885e-02  4.78081889e-02 -1.29515454e-02  2.00217422e-02
  5.18718362e-02  3.16670015e-02 -1.29858807e-01 -3.10651958e-02
  1.40638918e-01  2.15993747e-02 -2.79794503e-02 -2.66661584e-01
  2.05270071e-02 -1.43427658e-03  2.67291144e-02 -5.59761114e-02
 -7.99364075e-02 -2.31530443e-02  3.43261249e-02 -5.42045459e-02
 -8.04933310e-02  1.89060941e-01  5.28953187e-02  2.97798570e-02
 -2.64102928e-02 -2.02664867e-01 -1.13267735e-01 -5.02080657e-02
 -3.73490937e-02 -7.37080500e-02 -1.08207457e-01  7.64131472e-02
 -6.29102439e-02  1.05427079e-01 -9.37728733e-02 -1.13659697e-02
 -8.62684175e-02 -1.15247875e-01 -7.76401311e-02  4.76480611e-02
  1.09915823e-01 -6.41507953e-02  5.15719764e-02  6.28276318e-02
 -4.44866195e-02 -5.33051081e-02 -9.06717703e-02  8.45573097e-02
 -5.10820188e-02 -1.44962110e-02 -5.64929396e-02  2.25317895e-01
 -4.01732363e-02  8.83210674e-02  1.09757155e-01 -5.79728410e-02
 -8.92147198e-02 -6.79489076e-02 -2.39624418e-02 -3.31831351e-02
 -1.01011090e-01 -7.58935884e-02  6.38101250e-02 -1.64459407e-01
 -1.42163739e-01  1.63732786e-02  3.51726376e-02  1.13670595e-01
  6.82507902e-02 -1.33070782e-01 -3.72379795e-02 -2.37443037e-02
  5.84765300e-02  8.42935890e-02  1.76752344e-01 -1.00800181e-02
  1.80541694e-01  1.14288732e-01 -7.25523680e-02  4.73299660e-02
 -1.91241577e-01 -1.08603919e-02 -8.11566561e-02 -1.41546935e-01
  8.75214636e-02  6.11514598e-02 -2.58014277e-02 -2.16117799e-01
 -2.56744828e-02 -1.21764466e-01  2.98974887e-02 -1.19911797e-01
  5.93557283e-02 -4.15486358e-02  1.26326635e-01  1.63860396e-01
 -3.21885794e-02 -5.76546155e-02  6.12609647e-03  8.08110312e-02
  7.58205727e-02  1.37643665e-01  2.96241585e-02 -8.60178024e-02
 -3.00128125e-02  6.98037744e-02 -1.04240365e-01 -1.08222969e-01
  1.14050820e-01  1.32496074e-01  2.11782083e-02  7.11222589e-02
 -2.36393318e-01 -1.21827452e-02  7.31317475e-02 -2.18293513e-03
 -9.09445714e-03  1.77471697e-01  3.45166214e-02  1.38983745e-02
  1.26510724e-01 -9.76790935e-02  3.74940373e-02  2.83847861e-02
 -1.89977884e-01 -1.07821664e-02  8.30034092e-02 -4.08521146e-02
  4.38105054e-02  2.52799075e-02 -1.90409496e-01  1.07751757e-01
 -2.66950577e-02  3.89434025e-02 -2.90851370e-02 -9.38328728e-02
  3.71157192e-02  7.39429221e-02 -1.05034843e-01  1.53322117e-02
 -7.32408091e-02 -1.11415647e-01 -3.38859670e-02 -5.65188453e-02
  4.43278439e-02 -7.12692067e-02  4.67620045e-02 -1.46968991e-01
 -1.50514245e-01 -1.48309499e-03 -8.23364705e-02 -9.80891809e-02
 -1.31500199e-01 -4.03171740e-02 -2.44161654e-02  1.66722909e-01
  8.57179835e-02  8.61505717e-02 -1.48901969e-01 -1.45223066e-02
 -6.57081082e-02  1.19634531e-02  1.09885119e-01 -8.51629227e-02
  3.36251594e-02  5.84016144e-02  4.87753563e-02 -3.62051167e-02
 -1.00872859e-01 -5.16170412e-02 -8.96552950e-02  3.37385423e-02
 -1.82722062e-01  3.18739726e-03 -7.54325911e-02 -7.33994097e-02
 -3.45735252e-02  4.74069593e-03  3.64364237e-02 -1.18782967e-01
  5.70921004e-02 -9.07186195e-02 -8.70486051e-02 -4.27058786e-02
 -5.78702688e-02 -4.59585451e-02 -2.38667235e-01 -1.20451972e-01
 -1.32053763e-01 -1.45659417e-01  1.09509612e-02 -1.12865800e-02
  4.04687226e-02  3.66810486e-02  6.26136586e-02  9.16541442e-02
  2.67741620e-03  9.39420983e-02 -1.26164958e-01 -1.39569351e-02
 -1.06722042e-01  9.64999273e-02 -1.13017246e-01 -9.97520462e-02
 -1.74482957e-01 -7.39786550e-02 -3.86375897e-02  5.96330427e-02
  3.69079481e-03 -1.32183507e-01 -9.31906477e-02 -1.20098650e-01
 -4.22014780e-02  1.43108722e-02 -3.92021202e-02 -3.95096913e-02
 -4.91481274e-02  7.36975065e-03 -6.51090443e-02 -7.78932869e-02
 -4.27296348e-02 -5.80390319e-02 -1.21803604e-01 -4.28873412e-02
 -4.84098028e-03 -2.68855169e-02 -5.80061488e-02 -4.91444990e-02
 -4.96385433e-02 -7.88113754e-03 -8.93257186e-02 -5.62541746e-02
 -1.32508442e-01  2.40579210e-02 -7.53639312e-03  1.14105806e-01
  5.64823113e-02 -5.82702807e-04 -1.71387449e-01  4.51925583e-02
 -2.10076496e-02  9.95396227e-02  1.18887261e-01  3.55671556e-03
 -5.73498604e-04  2.32205391e-02  1.05014831e-01 -4.98859547e-02
 -5.17280027e-02 -2.38267332e-03 -6.15542233e-02 -8.72270204e-03
  7.07547292e-02 -1.78497434e-02  9.97066647e-02 -1.19731165e-01
  7.14790374e-02 -1.59585271e-02  5.56205623e-02  2.02720407e-02
  2.51134448e-02 -7.25004598e-02 -5.31380475e-02  1.46444649e-01
 -1.42191909e-02 -1.76346838e-01 -4.75788824e-02 -6.09103851e-02
 -4.87313577e-04 -9.53769386e-02  2.06048414e-01 -3.21819410e-02
  8.16350896e-03 -6.36339113e-02 -1.01340011e-01  2.47341264e-02
 -5.50889298e-02 -7.27694156e-03  1.30110485e-02 -9.47678834e-02
 -1.91991292e-02 -2.07993612e-01  2.78731864e-02 -1.92879021e-01
 -1.14365794e-01  7.85679445e-02  2.40363255e-02  1.49799764e-01
 -5.11049516e-02 -1.19761012e-01  6.98201582e-02  9.92301852e-02
 -1.95582695e-02 -5.10197282e-02 -1.18558509e-02 -4.67146635e-02
  6.32411055e-03  1.15585275e-01 -9.43971425e-03  4.16208953e-02
 -2.71947496e-02  5.80343828e-02  5.75323850e-02 -1.78838611e-01
  1.08930180e-02 -1.44711789e-02  5.79358228e-02 -2.16311678e-01
 -2.60995645e-02 -5.44221886e-02 -1.74416408e-01 -9.85412300e-02
 -5.72032034e-02 -1.82326540e-01 -3.21542770e-02 -1.10743083e-02
 -2.10597534e-02 -6.45017773e-02 -6.15296848e-02 -3.83998118e-02
 -6.06523938e-02 -1.04564756e-01 -1.66139886e-01  7.49745965e-02
 -1.02222130e-01 -8.09688047e-02  1.08267821e-01  1.17120668e-02
  1.60145983e-01 -6.26036897e-02  7.59624690e-02  5.86576611e-02
  1.53114513e-01 -3.13483514e-02  1.08614109e-01 -1.58239976e-01
  9.23055485e-02  1.95014581e-01 -5.70504479e-02  1.91745132e-01
  2.65909330e-04  8.60614702e-03 -9.09464061e-02 -2.80987341e-02
 -9.40842405e-02  1.27331302e-01  3.72286956e-03 -5.51527590e-02
 -1.41584516e-01  6.87861368e-02 -2.17353851e-01  4.58940417e-02
 -2.20361799e-02 -1.27104416e-01 -9.20253918e-02  1.80756494e-01
 -8.35895240e-02  6.81358390e-03 -2.07331374e-01 -5.10853492e-02
  1.36622652e-01 -4.28914353e-02 -1.06644407e-01 -1.21742420e-01
 -6.12822250e-02 -1.31838173e-01 -2.80884113e-02 -1.98880330e-01
  7.70513853e-03 -1.18162900e-01 -6.18718751e-02  2.00072989e-01
  8.65076110e-02 -4.65011969e-02  1.29197881e-01 -3.25616747e-02
  6.62703812e-02 -1.27307326e-01 -5.77688366e-02 -8.36388171e-02
 -1.61314793e-02  9.21249390e-02  1.39196262e-01  1.46173969e-01
  2.11521715e-01  6.18866235e-02 -1.07057348e-01  6.04865029e-02
  2.00026616e-01  3.98405865e-02 -9.17602330e-02 -9.07403380e-02
 -5.25487177e-02 -1.82434618e-01  6.76494837e-02  6.68809190e-02
 -1.26950413e-01 -1.90146983e-01 -1.96787957e-02  9.24264919e-03
 -4.05160114e-02  8.85823518e-02 -7.09525421e-02 -4.92219962e-02
  1.11554805e-02  1.10513143e-01 -1.01906143e-01  1.46095110e-02
 -8.16727709e-03  7.24446550e-02 -1.38681710e-01  2.86629051e-02
  3.80235463e-02  2.12660432e-02 -2.25835852e-03 -2.20869035e-01
 -2.40442753e-02  3.33946534e-02 -1.11505575e-02 -1.15409300e-01
 -6.46756440e-02 -2.19851211e-01 -7.40710646e-02 -4.74220291e-02
 -1.62086695e-01 -7.42036253e-02  1.12712029e-02 -1.05063766e-01
  1.11578904e-01  6.35628998e-02  2.43285038e-02  1.50596157e-01
 -6.96829408e-02  5.63489646e-03 -7.70391598e-02 -1.53134558e-02
 -5.96461399e-03 -5.76010421e-02 -1.27098143e-01  3.49694826e-02
 -2.63641793e-02  1.39107136e-02  1.12069167e-01 -3.12567502e-02
  3.43058258e-02  1.05872154e-01  8.15032050e-03 -6.34850934e-02
 -1.10198990e-01 -8.20173547e-02 -5.24118543e-02 -1.38477618e-02
 -2.17342138e-01 -6.58277571e-02  1.07884467e-01 -4.08565206e-03
 -2.81402692e-02  2.71706194e-01 -9.40852463e-02  3.28842513e-02
 -7.60762841e-02 -5.95753826e-02 -8.76981467e-02  9.79400799e-02
 -1.14834115e-01 -2.45698188e-02 -1.38744965e-01 -3.25185061e-02]"
